region,year,production,temp,rain,lat,lon
Костромская область,2022,57300.0,4.345411,18.097095,58.424756,44.2533273
Костромская область,2023,63900.0,4.7020516,12.274105,58.424756,44.2533273
Краснодарский край,2006,8239080.0,11.589462,20.312239,45.7684014,39.0261044
Краснодарский край,2007,8128130.0,13.179565,18.784725,45.7684014,39.0261044
Краснодарский край,2008,11634350.0,12.0520735,15.678741,45.7684014,39.0261044
Краснодарский край,2009,9485958.5,12.526088,22.105703,45.7684014,39.0261044
Краснодарский край,2010,9942600.0,13.612546,20.743452,45.7684014,39.0261044
Краснодарский край,2011,11454600.0,11.067818,18.14876,45.7684014,39.0261044
Краснодарский край,2012,8839200.0,12.525868,15.6857605,45.7684014,39.0261044
Краснодарский край,2013,12037600.0,13.032239,17.983978,45.7684014,39.0261044
Краснодарский край,2014,12870800.0,12.502441,19.894701,45.7684014,39.0261044
Краснодарский край,2015,13710600.0,13.097707,18.567085,45.7684014,39.0261044
Краснодарский край,2016,13979000.0,12.453937,22.083412,45.7684014,39.0261044
Краснодарский край,2017,14107500.0,13.05779,17.759796,45.7684014,39.0261044
Краснодарский край,2018,12726200.0,13.338702,15.9178705,45.7684014,39.0261044
Краснодарский край,2019,13881100.0,13.365242,16.982708,45.7684014,39.0261044
Краснодарский край,2020,12105000.0,13.474385,12.538107,45.7684014,39.0261044
Краснодарский край,2021,14798700.0,12.328372,28.671928,45.7684014,39.0261044
Краснодарский край,2022,15461300.0,12.769402,15.709862,45.7684014,39.0261044
Краснодарский край,2023,13986900.0,13.380437,16.306187,45.7684014,39.0261044
Красноярский край,2006,1485490.0,-8.402564,18.865694,63.3233807,97.0979974
Красноярский край,2007,1811080.0,-6.0256767,24.30933,63.3233807,97.0979974
Красноярский край,2008,2154570.0,-6.7625413,23.66282,63.3233807,97.0979974
Красноярский край,2009,2377862.7,-8.736611,15.516566,63.3233807,97.0979974
Красноярский край,2010,2070900.0,-9.883548,21.217697,63.3233807,97.0979974
Красноярский край,2011,2359200.0,-5.710665,22.016445,63.3233807,97.0979974
Красноярский край,2012,1786800.0,-7.885587,17.186434,63.3233807,97.0979974
Красноярский край,2013,2214500.0,-6.3295784,20.019386,63.3233807,97.0979974
Красноярский край,2014,2208200.0,-7.6372094,20.732996,63.3233807,97.0979974
Красноярский край,2015,2253900.0,-5.828077,23.518965,63.3233807,97.0979974
Красноярский край,2016,2353500.0,-5.8821654,14.009926,63.3233807,97.0979974
Красноярский край,2017,1921700.0,-5.9046135,22.429604,63.3233807,97.0979974
Красноярский край,2018,1890000.0,-6.973474,17.935734,63.3233807,97.0979974
Красноярский край,2019,2182300.0,-5.2817283,22.342596,63.3233807,97.0979974
Красноярский край,2020,2668300.0,-3.4032185,23.885147,63.3233807,97.0979974
Красноярский край,2021,2627100.0,-7.976477,19.1238,63.3233807,97.0979974
Красноярский край,2022,2871500.0,-5.8552704,19.070286,63.3233807,97.0979974
Красноярский край,2023,2461200.0,-6.6563478,11.329735,63.3233807,97.0979974
Курганская область,2006,1509320.0000000002,2.6198986,19.305912,55.851964,63.7722525
Курганская область,2007,1556500.0,3.6486409,17.85212,55.851964,63.7722525
Курганская область,2008,1595270.0,4.4379783,18.437088,55.851964,63.7722525
Курганская область,2009,1672822.4999999998,2.7935028,15.05913,55.851964,63.7722525
Курганская область,2010,866100.0,2.6109173,11.485703,55.851964,63.7722525
Курганская область,2011,2401500.0,2.3337681,16.341883,55.851964,63.7722525
Курганская область,2012,933200.0,3.6192944,13.088353,55.851964,63.7722525
Курганская область,2013,1344200.0,3.7015102,16.4782,55.851964,63.7722525
Курганская область,2014,1267200.0,2.3523762,17.913815,55.851964,63.7722525
Курганская область,2015,1621900.0,3.4126484,18.837019,55.851964,63.7722525
Курганская область,2016,1813200.0,2.975909,17.757063,55.851964,63.7722525
Курганская область,2017,2062900.0,3.1699321,14.694522,55.851964,63.7722525
Курганская область,2018,1657300.0,2.1533177,14.893423,55.851964,63.7722525
Курганская область,2019,1780700.0,3.4925206,16.71959,55.851964,63.7722525
Курганская область,2020,1431800.0,5.388448,15.27729,55.851964,63.7722525
Курганская область,2021,1054200.0,3.8672714,10.674463,55.851964,63.7722525
Курганская область,2022,2172100.0,3.3986332,13.874405,55.851964,63.7722525
Курганская область,2023,1545700.0,4.866928,7.6380377,55.851964,63.7722525
Курская область,2006,1731830.0,6.247503,23.121056,51.6568453,36.4852695
Курская область,2007,1923000.0,7.9240317,21.363281,51.6568453,36.4852695
Курская область,2008,3351540.0,7.938955,17.949411,51.6568453,36.4852695
Курская область,2009,3054059.8,7.3820443,20.130733,51.6568453,36.4852695
Курская область,2010,1526400.0,7.864988,19.721367,51.6568453,36.4852695
Курская область,2011,2649400.0,6.7746863,17.869572,51.6568453,36.4852695
Курская область,2012,2844200.0,7.317698,22.331535,51.6568453,36.4852695
Курская область,2013,3602500.0,7.7094855,20.283308,51.6568453,36.4852695
Курская область,2014,4211800.0,7.635254,15.583624,51.6568453,36.4852695
Курская область,2015,3586600.0,8.044647,19.560345,51.6568453,36.4852695
Курская область,2016,4379800.0,7.338539,29.381435,51.6568453,36.4852695
Курская область,2017,5034100.0,7.6066184,21.159954,51.6568453,36.4852695
Курская область,2018,4525600.0,7.1961236,17.568838,51.6568453,36.4852695
Курская область,2019,4975800.0,8.5553465,19.717495,51.6568453,36.4852695
Курская область,2020,5845200.0,9.082622,18.536116,51.6568453,36.4852695
Курская область,2021,4499100.0,7.3745956,21.33834,51.6568453,36.4852695
Курская область,2022,5734900.0,7.560743,21.125532,51.6568453,36.4852695
Курская область,2023,5508800.0,8.180893,13.240503,51.6568453,36.4852695
Ленинградская область,2006,71800.0,4.9934335,24.797697,60.1853296,32.3925325
Ленинградская область,2007,85430.0,5.6372476,25.333714,60.1853296,32.3925325
Ленинградская область,2008,98300.0,6.1225486,28.969034,60.1853296,32.3925325
Ленинградская область,2009,105937.8,5.100306,32.9388,60.1853296,32.3925325
Ленинградская область,2010,79200.0,4.29907,25.744392,60.1853296,32.3925325
Ленинградская область,2011,94000.0,5.464953,29.142838,60.1853296,32.3925325
Ленинградская область,2012,100100.0,4.2509665,30.430511,60.1853296,32.3925325
Ленинградская область,2013,108600.0,5.601087,26.643698,60.1853296,32.3925325
Ленинградская область,2014,127400.0,6.200358,23.299341,60.1853296,32.3925325
Ленинградская область,2015,145800.0,6.555227,26.714169,60.1853296,32.3925325
Ленинградская область,2016,117400.0,5.6432266,31.725723,60.1853296,32.3925325
Ленинградская область,2017,126100.0,5.2166443,32.14196,60.1853296,32.3925325
Ленинградская область,2018,120300.0,5.6736627,24.236734,60.1853296,32.3925325
Ленинградская область,2019,145600.0,6.0870843,29.943127,60.1853296,32.3925325
Ленинградская область,2020,160700.0,7.4424844,27.404936,60.1853296,32.3925325
Ленинградская область,2021,140000.0,5.1260605,31.100285,60.1853296,32.3925325
Ленинградская область,2022,172400.0,5.521843,24.634048,60.1853296,32.3925325
Ленинградская область,2023,157000.0,5.8361664,14.772804,60.1853296,32.3925325
Липецкая область,2006,1721400.0,5.6448007,21.79907,52.6935178,39.1122664
Липецкая область,2007,1787700.0,7.4056396,19.985703,52.6935178,39.1122664
Липецкая область,2008,2913360.0,7.727366,17.488205,52.6935178,39.1122664
Липецкая область,2009,2725234.0,6.765508,17.716045,52.6935178,39.1122664
Липецкая область,2010,1214500.0,7.220131,17.753876,52.6935178,39.1122664
Липецкая область,2011,1972500.0,6.2934036,18.529007,52.6935178,39.1122664
Липецкая область,2012,1866500.0,6.715973,23.178377,52.6935178,39.1122664
Липецкая область,2013,2541400.0,7.2807746,19.98837,52.6935178,39.1122664
Липецкая область,2014,2527500.0,7.3183594,13.529186,52.6935178,39.1122664
Липецкая область,2015,2386100.0,7.6965027,19.776716,52.6935178,39.1122664
Липецкая область,2016,2877200.0,7.0364556,25.610435,52.6935178,39.1122664
Липецкая область,2017,3134400.0,7.0032654,21.562307,52.6935178,39.1122664
Липецкая область,2018,2949500.0,6.8131485,15.764589,52.6935178,39.1122664
Липецкая область,2019,3344400.0,8.047534,19.568542,52.6935178,39.1122664
Липецкая область,2020,4278500.0,8.568787,16.62887,52.6935178,39.1122664
Липецкая область,2021,2986300.0,7.094973,19.443394,52.6935178,39.1122664
Липецкая область,2022,4001100.0,7.438021,21.29671,52.6935178,39.1122664
Липецкая область,2023,3653200.0,7.7682953,12.503637,52.6935178,39.1122664
Московская область,2006,202810.0,5.0110116,22.222494,55.5043158,38.0353929
Московская область,2007,190640.0,6.6628013,21.992405,55.5043158,38.0353929
Московская область,2008,243800.0,6.9300027,23.903944,55.5043158,38.0353929
Московская область,2009,237149.8,5.8263803,22.560621,55.5043158,38.0353929
Московская область,2010,172200.0,6.1369605,19.285425,55.5043158,38.0353929
Московская область,2011,221800.0,6.0442176,19.433954,55.5043158,38.0353929
Московская область,2012,238800.0,5.262848,27.853163,55.5043158,38.0353929
Московская область,2013,177200.0,6.122246,28.997902,55.5043158,38.0353929
Московская область,2014,284000.0,6.5001626,15.000832,55.5043158,38.0353929
Московская область,2015,414600.0,6.8713074,20.101652,55.5043158,38.0353929
Московская область,2016,357500.0,6.107908,26.085299,55.5043158,38.0353929
Московская область,2017,426800.0,5.814138,23.282665,55.5043158,38.0353929
Московская область,2018,369300.0,6.020668,16.841757,55.5043158,38.0353929
Московская область,2019,388300.0,7.26547,20.886946,55.5043158,38.0353929
Московская область,2020,529900.0,7.654236,22.371645,55.5043158,38.0353929
Московская область,2021,444000.0,5.8617377,25.650993,55.5043158,38.0353929
Московская область,2022,654200.0,6.2560554,19.23504,55.5043158,38.0353929
Московская область,2023,719500.0,6.569239,14.368475,55.5043158,38.0353929
Нижегородская область,2006,1166560.0,4.4766693,23.473751,55.4718033,44.0911594
Нижегородская область,2007,1046260.0,5.9056396,21.753944,55.4718033,44.0911594
Нижегородская область,2008,1299290.0,6.5030823,23.072332,55.4718033,44.0911594
Нижегородская область,2009,1432419.7,5.31515,20.071001,55.4718033,44.0911594
Нижегородская область,2010,541500.0,5.711342,17.221771,55.4718033,44.0911594
Нижегородская область,2011,1301800.0,4.7125115,21.545599,55.4718033,44.0911594
Нижегородская область,2012,933300.0,5.113922,23.907372,55.4718033,44.0911594
Нижегородская область,2013,918600.0,5.8045373,26.815546,55.4718033,44.0911594
Нижегородская область,2014,1133400.0,5.627279,15.892427,55.4718033,44.0911594
Нижегородская область,2015,1150100.0,6.0547385,19.487068,55.4718033,44.0911594
Нижегородская область,2016,1127500.0,5.851397,21.917452,55.4718033,44.0911594
Нижегородская область,2017,1324000.0,5.286957,24.051472,55.4718033,44.0911594
Нижегородская область,2018,1151300.0,5.1331353,16.384865,55.4718033,44.0911594
Нижегородская область,2019,1218800.0,6.179695,18.635262,55.4718033,44.0911594
Нижегородская область,2020,1614600.0,6.3575234,19.657629,55.4718033,44.0911594
Нижегородская область,2021,1216700.0,5.5734887,19.353815,55.4718033,44.0911594
Нижегородская область,2022,1753200.0,5.674024,17.348059,55.4718033,44.0911594
Нижегородская область,2023,2125800.0,6.1133475,12.088098,55.4718033,44.0911594
Новгородская область,2006,10200.0,5.528427,24.974731,58.2843833,32.5169757
Новгородская область,2007,12540.0,6.12618,22.419964,58.2843833,32.5169757
Новгородская область,2008,16840.0,6.753245,29.750937,58.2843833,32.5169757
Новгородская область,2009,15580.6,5.641159,33.30888,58.2843833,32.5169757
Новгородская область,2010,15800.0,5.2562637,24.905615,58.2843833,32.5169757
Новгородская область,2011,28400.0,6.0992303,27.708122,58.2843833,32.5169757
Новгородская область,2012,28500.0,4.911123,28.155565,58.2843833,32.5169757
Новгородская область,2013,23900.0,6.059746,24.867346,58.2843833,32.5169757
Новгородская область,2014,38800.0,6.529297,23.967754,58.2843833,32.5169757
Новгородская область,2015,50000.0,6.950897,21.69223,58.2843833,32.5169757
Новгородская область,2016,51500.0,6.132322,30.73767,58.2843833,32.5169757
Новгородская область,2017,22900.0,5.6103616,30.226482,58.2843833,32.5169757
Новгородская область,2018,18900.0,6.1329727,23.784021,58.2843833,32.5169757
Новгородская область,2019,43100.0,6.9282303,32.948578,58.2843833,32.5169757
Новгородская область,2020,35500.0,7.700297,28.114954,58.2843833,32.5169757
Новгородская область,2021,34700.0,5.6735864,29.586391,58.2843833,32.5169757
Новгородская область,2022,21500.0,5.976921,19.479536,58.2843833,32.5169757
Новгородская область,2023,21800.0,6.445379,14.721582,58.2843833,32.5169757
Новосибирская область,2006,1767220.0,0.9457448,15.814272,55.8204953,78.866158
Новосибирская область,2007,2513470.0,2.8066814,17.021461,55.8204953,78.866158
Новосибирская область,2008,2567300.0,2.6894443,15.815281,55.8204953,78.866158
Новосибирская область,2009,3193212.3000000003,0.23083751,20.811203,55.8204953,78.866158
Новосибирская область,2010,2350300.0,-0.8028183,16.768665,55.8204953,78.866158
Новосибирская область,2011,2503300.0,1.6426874,17.57423,55.8204953,78.866158
Новосибирская область,2012,1239500.0,1.3886642,12.5736,55.8204953,78.866158
Новосибирская область,2013,2292600.0,1.882337,20.808731,55.8204953,78.866158
Новосибирская область,2014,1784600.0,1.0763321,15.499365,55.8204953,78.866158
Новосибирская область,2015,2196500.0,2.6667175,22.197313,55.8204953,78.866158
Новосибирская область,2016,2341100.0,2.0372696,15.983891,55.8204953,78.866158
Новосибирская область,2017,2819600.0,2.2057393,14.514631,55.8204953,78.866158
Новосибирская область,2018,2494700.0,0.3024063,20.385633,55.8204953,78.866158
Новосибирская область,2019,2431500.0,2.2895584,15.1208515,55.8204953,78.866158
Новосибирская область,2020,2518100.0,4.319926,16.315954,55.8204953,78.866158
Новосибирская область,2021,3384300.0,1.6517767,15.005836,55.8204953,78.866158
Новосибирская область,2022,3356400.0,2.1401699,12.78526,55.8204953,78.866158
Новосибирская область,2023,2278000.0,3.1538746,9.109964,55.8204953,78.866158
Омская область,2006,2917020.0,0.98138934,19.290415,56.0935263,73.5099936
Омская область,2007,3113860.0,2.7366943,20.769478,56.0935263,73.5099936
Омская область,2008,2289760.0,3.300935,14.151254,56.0935263,73.5099936
Омская область,2009,4002540.7,0.78780365,16.398506,56.0935263,73.5099936
Омская область,2010,2231900.0,-0.14787038,13.553828,56.0935263,73.5099936
Омская область,2011,3379200.0,1.1827265,16.007158,56.0935263,73.5099936
Омская область,2012,1689600.0,1.7853113,15.098683,56.0935263,73.5099936
Омская область,2013,3428100.0,2.1290817,16.57224,56.0935263,73.5099936
Омская область,2014,3136900.0,0.9920222,17.733809,56.0935263,73.5099936
Омская область,2015,3316700.0,2.2754414,19.21247,56.0935263,73.5099936
Омская область,2016,3267700.0,1.8559545,15.480448,56.0935263,73.5099936
Омская область,2017,3468100.0,2.1826274,13.805418,56.0935263,73.5099936
Омская область,2018,3195300.0,0.17268626,20.869682,56.0935263,73.5099936
Омская область,2019,3051700.0,2.3676834,15.386019,56.0935263,73.5099936
Омская область,2020,3034200.0,4.4651084,15.504369,56.0935263,73.5099936
Омская область,2021,2937500.0,1.7354355,14.417042,56.0935263,73.5099936
Омская область,2022,2916400.0,2.1925786,12.27295,56.0935263,73.5099936
Омская область,2023,2511100.0,3.494044,8.337166,56.0935263,73.5099936
Оренбургская область,2006,2022310.0,5.2735443,16.550724,52.0269262,54.7276647
Оренбургская область,2007,3158770.0,5.5866294,18.241718,52.0269262,54.7276647
Оренбургская область,2008,3717790.0,6.1498923,18.406004,52.0269262,54.7276647
Оренбургская область,2009,2446271.2,5.667038,15.570739,52.0269262,54.7276647
Оренбургская область,2010,739600.0,6.461342,12.216784,52.0269262,54.7276647
Оренбургская область,2011,2917800.0,4.046496,16.828472,52.0269262,54.7276647
Оренбургская область,2012,1470500.0,6.8113503,11.465967,52.0269262,54.7276647
Оренбургская область,2013,2049200.0,6.363945,18.841196,52.0269262,54.7276647
Оренбургская область,2014,2543700.0,5.122721,11.509356,52.0269262,54.7276647
Оренбургская область,2015,2156700.0,5.901581,14.817617,52.0269262,54.7276647
Оренбургская область,2016,3133900.0,6.145668,17.175596,52.0269262,54.7276647
Оренбургская область,2017,4203100.0,5.6634216,13.556915,52.0269262,54.7276647
Оренбургская область,2018,2033600.0,4.996905,11.46693,52.0269262,54.7276647
Оренбургская область,2019,2124200.0,5.751798,16.803476,52.0269262,54.7276647
Оренбургская область,2020,3589600.0,6.8080444,13.084771,52.0269262,54.7276647
Оренбургская область,2021,1566400.0,6.5939965,12.569678,52.0269262,54.7276647
Оренбургская область,2022,4014500.0,5.980339,13.15906,52.0269262,54.7276647
Оренбургская область,2023,3400900.0,6.735743,9.859978,52.0269262,54.7276647
Орловская область,2006,1267980.0,5.605738,25.824745,52.8392765,36.4251709
Орловская область,2007,1343260.0,7.134969,21.892723,52.8392765,36.4251709
Орловская область,2008,2282330.0,7.4308167,21.11955,52.8392765,36.4251709
Орловская область,2009,2393143.4,6.590866,21.21474,52.8392765,36.4251709
Орловская область,2010,1507800.0,7.176348,19.267618,52.8392765,36.4251709
Орловская область,2011,1676900.0,6.1496863,20.69504,52.8392765,36.4251709
Орловская область,2012,2072300.0,6.4397683,23.723118,52.8392765,36.4251709
Орловская область,2013,2558900.0,6.9227014,21.241499,52.8392765,36.4251709
Орловская область,2014,3136900.0,7.0818686,14.654841,52.8392765,36.4251709
Орловская область,2015,2699200.0,7.5519714,21.103836,52.8392765,36.4251709
Орловская область,2016,3131000.0,6.635414,30.481901,52.8392765,36.4251709
Орловская область,2017,3179800.0,6.8668723,22.801075,52.8392765,36.4251709
Орловская область,2018,3193800.0,6.691892,16.160372,52.8392765,36.4251709
Орловская область,2019,3672900.0,7.895027,19.529263,52.8392765,36.4251709
Орловская область,2020,4282500.0,8.386658,21.33216,52.8392765,36.4251709
Орловская область,2021,3784100.0,6.5425644,24.98188,52.8392765,36.4251709
Орловская область,2022,3909600.0,6.753939,23.344923,52.8392765,36.4251709
Орловская область,2023,4142200.0,7.72907,12.527407,52.8392765,36.4251709
Пензенская область,2006,1110120.0000000002,4.829534,25.271965,53.1655415,44.7879181
Пензенская область,2007,934910.0,6.0469155,22.129875,53.1655415,44.7879181
Пензенская область,2008,1422340.0,6.645498,19.612194,53.1655415,44.7879181
Пензенская область,2009,1461417.1,5.8120575,16.720379,53.1655415,44.7879181
Пензенская область,2010,407300.0,6.5575333,16.541117,53.1655415,44.7879181
Пензенская область,2011,874700.0,4.6880975,26.002947,53.1655415,44.7879181
Пензенская область,2012,749900.0,5.8466697,21.678553,53.1655415,44.7879181
Пензенская область,2013,1291300.0,6.322767,23.99787,53.1655415,44.7879181
Пензенская область,2014,1265400.0,5.5898438,17.067862,53.1655415,44.7879181
Пензенская область,2015,1558500.0,6.565806,19.041546,53.1655415,44.7879181
Пензенская область,2016,1943900.0,6.3395157,23.629,53.1655415,44.7879181
Пензенская область,2017,2370400.0,5.754242,22.889893,53.1655415,44.7879181
Пензенская область,2018,1744600.0,5.347328,16.288738,53.1655415,44.7879181
Пензенская область,2019,1856800.0,6.448738,17.62792,53.1655415,44.7879181
Пензенская область,2020,3221700.0,6.70697,20.278605,53.1655415,44.7879181
Пензенская область,2021,2251600.0,6.0331244,23.397026,53.1655415,44.7879181
Пензенская область,2022,3270100.0,6.5563483,18.893589,53.1655415,44.7879181
Пензенская область,2023,3263800.0,6.7103524,10.692643,53.1655415,44.7879181
Пермский край,2006,443350.0,1.7903086,26.911465,58.5951603,56.3159546
Пермский край,2007,398100.0,3.038615,25.727335,58.5951603,56.3159546
Пермский край,2008,436420.0,4.0248923,26.508905,58.5951603,56.3159546
Пермский край,2009,450711.5,2.1769664,23.823435,58.5951603,56.3159546
Пермский край,2010,330800.0,2.0038223,20.848318,58.5951603,56.3159546
Пермский край,2011,444200.0,2.4232876,22.998201,58.5951603,56.3159546
Пермский край,2012,321600.0,2.8128154,24.120533,58.5951603,56.3159546
Пермский край,2013,274700.0,3.2293422,25.175732,58.5951603,56.3159546
Пермский край,2014,364700.0,1.9111328,24.041515,58.5951603,56.3159546
Пермский край,2015,303400.0,2.8462422,28.823965,58.5951603,56.3159546
Пермский край,2016,246700.0,3.5244114,20.627964,58.5951603,56.3159546
Пермский край,2017,353700.0,2.568858,26.18623,58.5951603,56.3159546
Пермский край,2018,371200.0,2.1682918,22.999163,58.5951603,56.3159546
Пермский край,2019,299800.0,2.8925858,32.859165,58.5951603,56.3159546
Пермский край,2020,356700.0,4.339457,22.316763,58.5951603,56.3159546
Пермский край,2021,257899.99999999997,2.972903,22.902187,58.5951603,56.3159546
Пермский край,2022,444900.0,3.442253,17.396305,58.5951603,56.3159546
Пермский край,2023,282900.0,4.2744803,9.419965,58.5951603,56.3159546
Приморский край,2006,139970.0,1.315862,28.905308,45.0819456,134.726645
Приморский край,2007,135030.0,2.4173584,29.070639,45.0819456,134.726645
Приморский край,2008,164070.0,2.1246655,25.61877,45.0819456,134.726645
Приморский край,2009,192702.0,1.0145302,28.301994,45.0819456,134.726645
Приморский край,2010,144700.0,1.0537897,34.633698,45.0819456,134.726645
Приморский край,2011,230500.0,0.8671341,30.66049,45.0819456,134.726645
Приморский край,2012,234500.0,0.8543218,31.436764,45.0819456,134.726645
Приморский край,2013,229300.0,1.2306442,32.974174,45.0819456,134.726645
Приморский край,2014,307300.0,1.4560534,26.051846,45.0819456,134.726645
Приморский край,2015,299700.0,2.2078946,31.591312,45.0819456,134.726645
Приморский край,2016,296800.0,1.090004,36.18012,45.0819456,134.726645
Приморский край,2017,329400.0,1.5651144,29.348587,45.0819456,134.726645
Приморский край,2018,344200.0,1.7548815,30.871752,45.0819456,134.726645
Приморский край,2019,376700.0,2.4025154,28.39336,45.0819456,134.726645
Приморский край,2020,381600.0,2.140564,35.997185,45.0819456,134.726645
Приморский край,2021,520600.0,2.4663937,27.01585,45.0819456,134.726645
Приморский край,2022,641400.0,2.0937831,29.204224,45.0819456,134.726645
Приморский край,2023,493800.0,2.1880531,20.9545,45.0819456,134.726645
Псковская область,2006,27200.0,6.320582,23.29461,57.5358729,28.8586826
Псковская область,2007,27100.0,6.735067,24.910711,57.5358729,28.8586826
Псковская область,2008,31010.0,7.350901,28.596245,57.5358729,28.8586826
Псковская область,2009,35298.299999999996,5.9798636,29.194916,57.5358729,28.8586826
Псковская область,2010,22600.0,5.561765,24.430923,57.5358729,28.8586826
Псковская область,2011,37500.0,6.8166785,23.175152,57.5358729,28.8586826
Псковская область,2012,53600.0,5.4117737,30.005434,57.5358729,28.8586826
Псковская область,2013,58000.0,6.553724,22.062336,57.5358729,28.8586826
Псковская область,2014,111900.0,6.998535,22.453283,57.5358729,28.8586826
Псковская область,2015,117000.0,7.5301614,21.6702,57.5358729,28.8586826
Псковская область,2016,116800.0,6.554685,28.942886,57.5358729,28.8586826
Псковская область,2017,81300.0,6.1770935,32.11004,57.5358729,28.8586826
Псковская область,2018,47200.0,7.060707,19.662212,57.5358729,28.8586826
Псковская область,2019,140600.0,7.4993567,29.009651,57.5358729,28.8586826
Псковская область,2020,151500.0,8.366313,24.024414,57.5358729,28.8586826
Псковская область,2021,147100.0,6.267011,26.069801,57.5358729,28.8586826
Псковская область,2022,169800.0,6.5171227,18.84808,57.5358729,28.8586826
Псковская область,2023,125500.0,7.143946,13.543068,57.5358729,28.8586826
Республика Адыгея,2006,304210.0,11.108342,30.38918,44.6939006,40.1520421
Республика Адыгея,2007,380850.0,12.160359,27.046637,44.6939006,40.1520421
Республика Адыгея,2008,542960.0,11.546376,24.100819,44.6939006,40.1520421
Республика Адыгея,2009,471526.4,11.8224745,28.6944,44.6939006,40.1520421
Республика Адыгея,2010,437500.0,13.309323,28.167904,44.6939006,40.1520421
Республика Адыгея,2011,427200.0,10.283475,29.664764,44.6939006,40.1520421
Республика Адыгея,2012,323400.0,11.7239485,23.944527,44.6939006,40.1520421
Республика Адыгея,2013,510000.0,12.278171,24.326887,44.6939006,40.1520421
Республика Адыгея,2014,541600.0,12.156087,26.071606,44.6939006,40.1520421
Республика Адыгея,2015,638900.0,12.503632,24.664356,44.6939006,40.1520421
Республика Адыгея,2016,699600.0,11.85807,29.352707,44.6939006,40.1520421
Республика Адыгея,2017,614200.0,12.188487,25.81596,44.6939006,40.1520421
Республика Адыгея,2018,553500.0,13.279945,22.438328,44.6939006,40.1520421
Республика Адыгея,2019,631200.0,12.806323,22.162605,44.6939006,40.1520421
Республика Адыгея,2020,734700.0,13.08376,18.809664,44.6939006,40.1520421
Республика Адыгея,2021,654900.0,11.889407,33.8801,44.6939006,40.1520421
Республика Адыгея,2022,618300.0,12.4168625,21.003567,44.6939006,40.1520421
Республика Адыгея,2023,559500.0,13.23558,16.26539,44.6939006,40.1520421
Республика Алтай,2006,12580.0,-2.7596588,27.194504,50.7114101,86.8572186
Республика Алтай,2007,22400.0,-1.820273,23.756653,50.7114101,86.8572186
Республика Алтай,2008,7980.0,-2.682462,24.10929,50.7114101,86.8572186
Республика Алтай,2009,16390.899999999998,-3.269324,31.503395,50.7114101,86.8572186
Республика Алтай,2010,10200.0,-3.7775905,27.79533,50.7114101,86.8572186
Республика Алтай,2011,8700.0,-3.1618373,18.766659,50.7114101,86.8572186
Республика Алтай,2012,5500.0,-2.941578,23.250498,50.7114101,86.8572186
Республика Алтай,2013,10100.0,-2.424305,28.433329,50.7114101,86.8572186
Республика Алтай,2014,9100.0,-3.5366237,25.023182,50.7114101,86.8572186
Республика Алтай,2015,7000.0,-2.4761875,29.96067,50.7114101,86.8572186
Республика Алтай,2016,10200.0,-2.896487,26.576307,50.7114101,86.8572186
Республика Алтай,2017,7100.0,-2.1334534,23.0239,50.7114101,86.8572186
Республика Алтай,2018,4000.0,-3.6556015,24.788458,50.7114101,86.8572186
Республика Алтай,2019,8600.0,-2.4689038,25.769348,50.7114101,86.8572186
Республика Алтай,2020,10800.0,-2.1908162,26.124033,50.7114101,86.8572186
Республика Алтай,2021,11000.0,-2.630286,25.217184,50.7114101,86.8572186
Республика Алтай,2022,11800.0,-2.9955711,18.731892,50.7114101,86.8572186
Республика Алтай,2023,6900.0,-2.3139,15.580338,50.7114101,86.8572186
Республика Башкортостан,2006,3883230.000000001,4.343531,25.099691,54.4747553,55.9784582
Республика Башкортостан,2007,4069390.0,4.518921,26.08098,54.4747553,55.9784582
Республика Башкортостан,2008,4532960.0,5.685537,21.171629,54.4747553,55.9784582
Республика Башкортостан,2009,2930763.9,4.6307425,16.589285,54.4747553,55.9784582
Республика Башкортостан,2010,781000.0,5.039467,15.920199,54.4747553,55.9784582
Республика Башкортостан,2011,3002900.0,3.3856888,21.189371,54.4747553,55.9784582
Республика Башкортостан,2012,1672200.0,5.428701,17.715008,54.4747553,55.9784582
Республика Башкортостан,2013,2038700.0,5.4075646,22.796635,54.4747553,55.9784582
Республика Башкортостан,2014,2420900.0,3.9379883,20.307991,54.4747553,55.9784582
Республика Башкортостан,2015,3005400.0,4.8366394,24.775177,54.4747553,55.9784582
Республика Башкортостан,2016,3324000.0,5.4477515,18.02695,54.4747553,55.9784582
Республика Башкортостан,2017,3782700.0,4.4861755,24.11862,54.4747553,55.9784582
Республика Башкортостан,2018,3058900.0,3.6969376,17.487946,54.4747553,55.9784582
Республика Башкортостан,2019,3246500.0,4.8860755,22.051113,54.4747553,55.9784582
Республика Башкортостан,2020,3839300.0,5.7497764,20.619648,54.4747553,55.9784582
Республика Башкортостан,2021,2060700.0,5.675377,16.901594,54.4747553,55.9784582
Республика Башкортостан,2022,5003900.0,4.730339,18.800325,54.4747553,55.9784582
Республика Башкортостан,2023,3207200.0,5.82282,10.644619,54.4747553,55.9784582
Республика Бурятия,2006,90940.0,-3.6792564,14.949789,52.7182426,109.492143
Республика Бурятия,2007,81610.0,-1.1147066,16.816101,52.7182426,109.492143
Республика Бурятия,2008,100770.0,-2.5029373,19.452528,52.7182426,109.492143
Республика Бурятия,2009,79286.2,-3.6942928,18.38796,52.7182426,109.492143
