region_std,year,month,temp_c,prec_mm
Ростовская область,2021,5,17.487118,65.43485591507822
Ростовская область,2021,6,22.36789,74.01964839836322
Ростовская область,2021,7,26.919716,30.111378294730304
Ростовская область,2021,8,25.944359,40.11691869981894
Ростовская область,2021,9,15.403374,50.83465308098267
Ростовская область,2021,10,8.846132,7.443468072760046
Ростовская область,2021,11,4.683082,59.94425861505543
Ростовская область,2021,12,0.18237656,74.77055816565942
Ростовская область,2022,1,-1.9700179,66.90302523140852
Ростовская область,2022,2,2.186991,49.00105809752984
Ростовская область,2022,3,0.7412745,32.43990562460961
Ростовская область,2022,4,12.245418,46.650621940610435
Ростовская область,2022,5,14.493616,48.08299001658572
Ростовская область,2022,6,23.1642,14.950818495557964
Ростовская область,2022,7,23.881985,34.82265039311209
Ростовская область,2022,8,27.40152,12.400401165196442
Ростовская область,2022,9,16.807302,39.30202279295128
Ростовская область,2022,10,10.735503,36.260906661165606
Ростовская область,2022,11,4.508826,19.440386036082586
Ростовская область,2022,12,-0.5830299,14.827690665986038
Ростовская область,2023,1,-2.1773705,8.248426805745927
Ростовская область,2023,2,-2.8422885,28.550686815621628
Ростовская область,2023,3,6.5049696,32.349187507268034
Ростовская область,2023,4,11.095885,36.53507112229283
Ростовская область,2023,5,15.936877,28.26776568493399
Ростовская область,2023,6,20.55796,34.97948724561704
Ростовская область,2023,7,23.870092,20.615506445151283
Ростовская область,2023,8,25.989265,5.45152788386773
Ростовская область,2023,9,18.830444,7.9606920908492125
Ростовская область,2023,10,11.664201,28.079492837828898
Ростовская область,2023,11,6.5049567,61.09629575562045
Ростовская область,2023,12,1.2052956,34.194484555642724
Рязанская область,2007,1,-2.2426767,61.9119360503386
Рязанская область,2007,2,-11.619115,44.465798166063095
Рязанская область,2007,3,2.3477414,23.634464312120866
Рязанская область,2007,4,5.454702,35.4571455879941
Рязанская область,2007,5,16.186327,41.716457226671594
Рязанская область,2007,6,17.80584,48.9369903236139
Рязанская область,2007,7,19.97154,63.3365103497097
Рязанская область,2007,8,22.240873,34.33082035517758
Рязанская область,2007,9,13.1968565,98.86990007806997
Рязанская область,2007,10,7.5805635,58.078192111247226
Рязанская область,2007,11,-2.429631,77.01854920778118
Рязанская область,2007,12,-5.57349,27.169478950496146
Рязанская область,2008,1,-8.640115,40.81666693389958
Рязанская область,2008,2,-3.203418,41.67954156806994
Рязанская область,2008,3,1.7957102,76.16735805210085
Рязанская область,2008,4,9.956862,40.57347008439361
Рязанская область,2008,5,12.327526,90.15127992977428
Рязанская область,2008,6,15.902977,71.152489908406
Рязанская область,2008,7,19.874926,89.71361796430334
Рязанская область,2008,8,19.632227,83.97666202477419
Рязанская область,2008,9,11.606735,66.09115011053659
Рязанская область,2008,10,8.816995,33.042231149035075
Рязанская область,2008,11,1.7775786,61.66415682907313
Рязанская область,2008,12,-3.3057334,29.868459365841254
Рязанская область,2009,1,-7.258119,33.46236879415199
Рязанская область,2009,2,-5.9343495,42.07030632022517
Рязанская область,2009,3,-2.6244504,44.728231024220996
Рязанская область,2009,4,4.1202044,23.089536343767342
Рязанская область,2009,5,13.587425,44.86226879638401
Рязанская область,2009,6,18.549782,75.23739040875044
Рязанская область,2009,7,19.97138,70.43361621780257
Рязанская область,2009,8,16.699287,77.98206093793358
Рязанская область,2009,9,15.14012,24.01576456313576
Рязанская область,2009,10,7.0184064,103.8423454448825
Рязанская область,2009,11,1.281315,43.23867333391325
Рязанская область,2009,12,-7.568443,46.50414419022197
Рязанская область,2010,1,-17.086369,33.40070277528468
Рязанская область,2010,2,-9.231241,39.92188801096654
Рязанская область,2010,3,-3.1531782,29.541606570310716
Рязанская область,2010,4,6.901955,33.546167791215446
Рязанская область,2010,5,17.024326,48.9157345125584
Рязанская область,2010,6,20.524305,27.545652181072963
Рязанская область,2010,7,26.716581,12.131874355054943
Рязанская область,2010,8,23.425306,53.66117380269021
Рязанская область,2010,9,13.362459,41.22879559225072
Рязанская область,2010,10,3.9970543,42.671183920080324
Рязанская область,2010,11,3.3225493,55.673683933872994
Рязанская область,2010,12,-6.508337,105.05888569507009
Рязанская область,2011,1,-9.276424,42.845556482808405
Рязанская область,2011,2,-13.211083,32.41634807647469
Рязанская область,2011,3,-4.5208225,31.062750210418944
Рязанская область,2011,4,4.5840106,47.773630951271684
Рязанская область,2011,5,14.644667,37.0862472500306
Рязанская область,2011,6,19.100485,28.84239360120127
Рязанская область,2011,7,23.48576,64.96683160854819
Рязанская область,2011,8,19.657635,69.44941242079918
Рязанская область,2011,9,12.844408,67.2674808801849
Рязанская область,2011,10,6.594498,38.327745415799605
Рязанская область,2011,11,-1.8090687,53.39254777939593
Рязанская область,2011,12,-1.6159992,67.6153738600743
Рязанская область,2012,1,-8.597629,62.477531090894466
Рязанская область,2012,2,-13.0934515,42.03492217506867
Рязанская область,2012,3,-4.1456137,64.43400485029203
Рязанская область,2012,4,8.250611,76.39714262524589
Рязанская область,2012,5,16.156075,25.16413970478897
Рязанская область,2012,6,18.33318,62.55950239838147
Рязанская область,2012,7,21.303854,56.746579154810185
Рязанская область,2012,8,19.28034,89.5491708831926
Рязанская область,2012,9,13.315674,58.44136326039424
Рязанская область,2012,10,8.165342,83.81092787049508
Рязанская область,2012,11,1.5054361,47.07329112975324
Рязанская область,2012,12,-8.844355,52.3869697908669
Рязанская область,2013,1,-8.889637,40.958733045989696
Рязанская область,2013,2,-4.9440737,31.049333993203003
Рязанская область,2013,3,-6.5955815,70.42154028528593
Рязанская область,2013,4,5.641052,47.35909004029029
Рязанская область,2013,5,17.268532,42.01698044110734
Рязанская область,2013,6,20.283451,48.40492734492151
Рязанская область,2013,7,19.695824,105.7454911385729
Рязанская область,2013,8,19.323647,75.53772657946811
Рязанская область,2013,9,11.129614,149.68062184547466
Рязанская область,2013,10,6.3288136,48.56390109001396
Рязанская область,2013,11,3.6264653,35.67660618675211
Рязанская область,2013,12,-2.8110435,45.227831515458114
Рязанская область,2014,1,-9.912485,51.855607920005674
Рязанская область,2014,2,-4.8742003,31.0501000016982
Рязанская область,2014,3,0.36901495,27.51473321636735
Рязанская область,2014,4,6.3787827,24.679743276267754
Рязанская область,2014,5,17.003511,30.930373472594173
Рязанская область,2014,6,16.83875,119.23054865800619
Рязанская область,2014,7,20.91434,8.134198312293094
Рязанская область,2014,8,20.313221,47.51444557716286
Рязанская область,2014,9,13.130512,20.496503018616327
Рязанская область,2014,10,3.9067774,43.798276149292896
Рязанская область,2014,11,-2.0672452,11.893332223586047
Рязанская область,2014,12,-4.2314587,57.25613277314574
Рязанская область,2015,1,-6.3163095,41.559458728045065
Рязанская область,2015,2,-4.0216503,55.90427409972867
Рязанская область,2015,3,-0.5232313,9.588944755182457
Рязанская область,2015,4,5.50023,64.20865809982591
Рязанская область,2015,5,15.117426,52.889118149415175
Рязанская область,2015,6,18.946611,122.5132948453309
Рязанская область,2015,7,19.045908,57.78812986406038
Рязанская область,2015,8,17.880066,24.25883355123315
Рязанская область,2015,9,15.304118,40.06248350351886
Рязанская область,2015,10,4.069113,36.14499708244709
Рязанская область,2015,11,0.4378244,63.462319927788826
Рязанская область,2015,12,-0.7777071,59.42775401239621
Рязанская область,2016,1,-9.921949,99.32463289392885
Рязанская область,2016,2,-1.7574339,64.34547264697557
Рязанская область,2016,3,-0.8425734,59.176803393007845
Рязанская область,2016,4,8.25055,60.245773688040146
Рязанская область,2016,5,14.316753,83.92622914166616
Рязанская область,2016,6,18.104208,60.07386003687082
Рязанская область,2016,7,21.607208,77.66702228426281
Рязанская область,2016,8,20.723131,81.59613155189543
Рязанская область,2016,9,11.610151,55.5116461990961
Рязанская область,2016,10,4.721415,18.889624869020043
Рязанская область,2016,11,-2.8714755,74.80359250730504
Рязанская область,2016,12,-6.3966312,38.91608998467145
Рязанская область,2017,1,-8.638474,44.21028386221992
Рязанская область,2017,2,-6.064852,44.53581543003492
Рязанская область,2017,3,1.029438,42.63681648772054
Рязанская область,2017,4,6.2202263,49.51757623849671
Рязанская область,2017,5,11.89374,55.07280740516433
Рязанская область,2017,6,15.2342615,70.44771063523214
Рязанская область,2017,7,18.59906,104.0501582427103
Рязанская область,2017,8,19.55574,45.85014604979308
Рязанская область,2017,9,13.44444,45.849352876345314
Рязанская область,2017,10,5.1058407,74.29403166823049
Рязанская область,2017,11,-0.97601706,73.17936513593288
Рязанская область,2017,12,-0.6840662,102.14725117388102
Рязанская область,2018,1,-5.684347,45.979643070198364
Рязанская область,2018,2,-9.390789,34.00964706278455
Рязанская область,2018,3,-8.155524,35.72297507502776
Рязанская область,2018,4,6.5479665,54.181249454373216
Рязанская область,2018,5,15.92229,22.701311747938774
Рязанская область,2018,6,18.208729,27.468316141373474
Рязанская область,2018,7,21.264336,74.17482339119867
Рязанская область,2018,8,20.999908,9.645265269203481
Рязанская область,2018,9,16.047882,42.57715388073947
Рязанская область,2018,10,7.469894,47.24437498090914
Рязанская область,2018,11,-1.6581846,18.42951979142069
Рязанская область,2018,12,-6.5635104,57.52759164778044
Рязанская область,2019,1,-8.271949,44.212841981312835
Рязанская область,2019,2,-2.9821844,48.56326588385743
Рязанская область,2019,3,-1.1507409,44.55636458123317
Рязанская область,2019,4,6.7849483,23.227971486055136
Рязанская область,2019,5,16.588326,42.70768031700496
Рязанская область,2019,6,20.230814,54.77961423618546
Рязанская область,2019,7,17.780054,78.02785744432543
Рязанская область,2019,8,17.089094,53.12445335983144
Рязанская область,2019,9,12.72264,36.41400315396773
Рязанская область,2019,10,8.729622,83.24963161810717
Рязанская область,2019,11,0.90735435,27.38399339178221
Рязанская область,2019,12,-0.7810215,33.43638054421256
Рязанская область,2020,1,-1.2961583,60.33425706483845
Рязанская область,2020,2,-2.779107,51.94914517962867
Рязанская область,2020,3,3.5342507,28.418027602475416
Рязанская область,2020,4,5.0471706,69.69908024443954
Рязанская область,2020,5,12.08913,90.62810541806108
Рязанская область,2020,6,18.550764,80.99543747354727
Рязанская область,2020,7,20.38575,48.677204266706234
Рязанская область,2020,8,17.834799,38.026172056767024
Рязанская область,2020,9,14.754424,29.94842330940434
Рязанская область,2020,10,9.392377,35.94225916901573
Рязанская область,2020,11,0.88122517,42.50510001443123
Рязанская область,2020,12,-6.4421635,25.836628638330055
Рязанская область,2021,1,-6.003046,83.96486298460344
Рязанская область,2021,2,-12.582476,59.72539302864144
Рязанская область,2021,3,-3.8178427,29.185472242602017
Рязанская область,2021,4,6.777341,79.78445093488433
Рязанская область,2021,5,14.641929,63.70854696463149
Рязанская область,2021,6,20.293188,74.61015790538059
Рязанская область,2021,7,22.915522,28.13585273489926
Рязанская область,2021,8,21.973598,52.217751817950784
Рязанская область,2021,9,10.96142,69.86334508885452
Рязанская область,2021,10,6.1058965,18.642753001444976
Рязанская область,2021,11,1.7288954,72.21328719717557
Рязанская область,2021,12,-6.3441157,51.542217184719924
Рязанская область,2022,1,-6.781147,79.47106415847611
Рязанская область,2022,2,-2.8613071,31.551211617249173
Рязанская область,2022,3,-3.4442906,23.641822289519407
Рязанская область,2022,4,6.65709,77.63170552384007
Рязанская область,2022,5,10.011986,69.38411913239456
Рязанская область,2022,6,18.341215,44.0288902892441
Рязанская область,2022,7,20.919603,70.12360087661361
Рязанская область,2022,8,22.419966,13.81209234034266
Рязанская область,2022,9,11.296978,55.57701771376563
Рязанская область,2022,10,7.4160967,41.03242423321597
Рязанская область,2022,11,-0.57139564,29.43353949348783
Рязанская область,2022,12,-4.285317,61.90394800065428
Рязанская область,2023,1,-7.9682646,17.25078376698798
Рязанская область,2023,2,-5.6363025,23.70393273999782
Рязанская область,2023,3,1.1919087,32.88350095753244
Рязанская область,2023,4,8.954135,11.941289421313448
Рязанская область,2023,5,13.581902,15.267058533506098
Рязанская область,2023,6,17.044588,19.758266528121762
Рязанская область,2023,7,19.432867,61.8232386980769
Рязанская область,2023,8,20.295374,13.528226112624552
Рязанская область,2023,9,15.222523,8.52503824592288
Рязанская область,2023,10,6.173867,57.96550589593599
Рязанская область,2023,11,1.2327247,46.35268438709238
Рязанская область,2023,12,-5.370619,55.95603647627249
Самарская область,2007,1,-2.3799036,88.47636156267076
Самарская область,2007,2,-12.643461,45.62240824342765
Самарская область,2007,3,-2.8423028,18.17834502615427
Самарская область,2007,4,5.731993,71.86242371219677
Самарская область,2007,5,15.503749,49.359580048316076
Самарская область,2007,6,17.580553,74.50907155417339
Самарская область,2007,7,20.347939,129.6815863198851
Самарская область,2007,8,23.078085,16.606679461349493
Самарская область,2007,9,14.959563,50.75447882311496
Самарская область,2007,10,6.762094,14.814083713511845
Самарская область,2007,11,-4.248774,58.83410868882473
Самарская область,2007,12,-12.742374,29.208195033165886
Самарская область,2008,1,-11.519301,58.543469693026715
Самарская область,2008,2,-7.528802,43.23483893473393
Самарская область,2008,3,0.4413222,50.004515860054305
Самарская область,2008,4,8.684051,28.39228276916653
Самарская область,2008,5,14.59752,31.31050307128238
Самарская область,2008,6,17.829308,52.61122182630766
Самарская область,2008,7,21.555355,88.38416837126925
Самарская область,2008,8,21.042576,30.886649404164828
Самарская область,2008,9,12.349829,52.06085962601976
Самарская область,2008,10,7.422193,24.678883264269526
Самарская область,2008,11,2.2675006,50.36492341195447
Самарская область,2008,12,-5.5526605,8.860928632401528
Самарская область,2009,1,-11.001713,27.838511920041324
Самарская область,2009,2,-9.164522,11.203222888163252
Самарская область,2009,3,-2.9132473,39.609560266426065
Самарская область,2009,4,4.114193,37.43294996072711
Самарская область,2009,5,13.950971,27.948234121224885
Самарская область,2009,6,22.266062,14.820564898386227
Самарская область,2009,7,21.479244,32.86849957853143
Самарская область,2009,8,18.384577,70.4052445008484
Самарская область,2009,9,15.807796,29.309094388894426
Самарская область,2009,10,6.878489,46.633418842200754
Самарская область,2009,11,-0.612884,30.741726621531384
Самарская область,2009,12,-9.176703,34.48400340912415
Самарская область,2010,1,-17.320404,39.891525737961906
Самарская область,2010,2,-12.592518,41.26621926260127
Самарская область,2010,3,-4.804467,42.28698914169935
Самарская область,2010,4,5.7786617,19.646072018055705
Самарская область,2010,5,17.016434,23.893721616169092
Самарская область,2010,6,22.880499,8.939640680095826
Самарская область,2010,7,26.854143,4.0733373404797835
Самарская область,2010,8,24.804138,26.018961924946044
Самарская область,2010,9,15.259368,29.580695547390512
Самарская область,2010,10,3.9983814,43.8194840051791
Самарская область,2010,11,2.3691962,75.08364055955839
Самарская область,2010,12,-5.7477593,56.838435590019515
Самарская область,2011,1,-11.954901,39.074694837889844
Самарская область,2011,2,-16.674751,23.95456484282116
Самарская область,2011,3,-5.9083147,57.5272483092596
Самарская область,2011,4,4.4010363,44.10823237945498
Самарская область,2011,5,14.299257,50.18585212937352
Самарская область,2011,6,17.466986,98.93113740758552
Самарская область,2011,7,24.65837,17.78051256307935
Самарская область,2011,8,19.230495,62.42732661070916
Самарская область,2011,9,12.918502,166.23259728965337
Самарская область,2011,10,6.442087,42.56495405300172
Самарская область,2011,11,-4.8674917,52.48386013540865
Самарская область,2011,12,-7.902099,38.95271747470562
Самарская область,2012,1,-10.752722,24.519774505471258
Самарская область,2012,2,-14.986303,18.5982015283154
Самарская область,2012,3,-5.089908,66.64647556705158
Самарская область,2012,4,11.484303,32.44098436634296
Самарская область,2012,5,17.331318,25.22305400062796
Самарская область,2012,6,21.150547,62.025541172793694
Самарская область,2012,7,22.57013,22.758324901317955
Самарская область,2012,8,21.912071,54.583194966956846
Самарская область,2012,9,13.677052,41.694479733292745
Самарская область,2012,10,8.244277,60.311964233165966
Самарская область,2012,11,0.6182705,51.13909859076101
Самарская область,2012,12,-8.723901,43.636214309782204
Самарская область,2013,1,-11.162821,33.68479077612925
Самарская область,2013,2,-7.919974,20.135482771574956
Самарская область,2013,3,-5.2598786,55.40286757955921
Самарская область,2013,4,7.3962107,52.79633573713065
Самарская область,2013,5,16.652815,25.39743560214122
Самарская область,2013,6,20.95562,25.527577100533197
Самарская область,2013,7,21.430113,61.6392511931813
Самарская область,2013,8,20.265837,73.09071714313407
Самарская область,2013,9,13.140269,101.23558524903169
Самарская область,2013,10,5.71365,47.77357382539897
Самарская область,2013,11,2.5831685,32.86841514946021
Самарская область,2013,12,-5.0638976,67.17314464894028
Самарская область,2014,1,-11.391726,57.17617183312815
Самарская область,2014,2,-12.9342785,26.21042792552726
Самарская область,2014,3,-1.8576782,39.46112929127718
Самарская область,2014,4,4.1965685,36.46483295594556
Самарская область,2014,5,17.856466,18.340233905163497
Самарская область,2014,6,18.945038,66.35813417362044
Самарская область,2014,7,20.129133,11.945734642033267
Самарская область,2014,8,21.70382,43.66246069162836
Самарская область,2014,9,13.568505,10.29808795724549
Самарская область,2014,10,4.153293,41.40025187793531
Самарская область,2014,11,-2.5192513,25.129001331296323
Самарская область,2014,12,-6.708132,66.4838081147532
Самарская область,2015,1,-11.033872,40.1335364943396
Самарская область,2015,2,-7.5273843,21.453587824618058
Самарская область,2015,3,-4.214519,9.515440363921947
Самарская область,2015,4,5.3375854,63.665976555723894
Самарская область,2015,5,15.641958,45.45385921364676
Самарская область,2015,6,23.14065,24.061649250191664
Самарская область,2015,7,19.980267,68.18880756872183
Самарская область,2015,8,17.977133,27.968088898137005
Самарская область,2015,9,17.060902,17.948493781264798
Самарская область,2015,10,3.2970982,97.34059835867208
Самарская область,2015,11,-0.7885245,104.15545841003059
Самарская область,2015,12,-3.5192468,71.44898712535975
Самарская область,2016,1,-11.709183,66.89758873002351
Самарская область,2016,2,-3.114312,59.39929256412791
Самарская область,2016,3,-1.0748577,36.261845614441214
Самарская область,2016,4,8.664924,60.29973922013576
Самарская область,2016,5,15.131319,48.06524743597924
Самарская область,2016,6,19.501562,32.3878427126401
Самарская область,2016,7,22.759783,36.887000235287765
Самарская область,2016,8,25.050964,8.905130916231228
Самарская область,2016,9,12.4214,111.70102524295078
Самарская область,2016,10,4.325121,30.746150893765474
Самарская область,2016,11,-3.8480384,68.51102471846953
Самарская область,2016,12,-11.59159,43.61640314679397
Самарская область,2017,1,-10.2282505,49.87691855026084
Самарская область,2017,2,-8.914535,46.47279011509755
Самарская область,2017,3,-2.7560527,29.61255873892446
Самарская область,2017,4,5.1337953,47.63616639326154
Самарская область,2017,5,12.312357,60.59465640552156
Самарская область,2017,6,16.209572,111.45130076566892
Самарская область,2017,7,20.600094,54.14164674678337
Самарская область,2017,8,21.197933,8.313258609303642
Самарская область,2017,9,14.396626,21.743318889279774
Самарская область,2017,10,5.207705,68.93614775024953
Самарская область,2017,11,0.5492325,47.917661653661334
Самарская область,2017,12,-6.045329,57.133893869094905
Самарская область,2018,1,-10.732203,31.6198201954695
Самарская область,2018,2,-11.610104,29.71276901831587
Самарская область,2018,3,-9.615308,43.36223083123606
Самарская область,2018,4,4.2675514,49.76701848229543
Самарская область,2018,5,14.854931,20.18292228394598
Самарская область,2018,6,18.203808,20.29691731624326
Самарская область,2018,7,23.578733,43.8699960538555
Самарская область,2018,8,20.630116,13.808538272687933
Самарская область,2018,9,16.040884,27.329900700629914
Самарская область,2018,10,7.3758698,36.19306771560389
Самарская область,2018,11,-3.0845761,22.815818238456494
Самарская область,2018,12,-8.382913,48.19307989038919
Самарская область,2019,1,-11.090555,61.685449174236396
Самарская область,2019,2,-8.181644,44.68018480879448
Самарская область,2019,3,-1.444566,65.7078374165247
Самарская область,2019,4,6.0984597,26.020783543008847
Самарская область,2019,5,16.424551,47.37213779065417
Самарская область,2019,6,20.297056,26.6727496287334
Самарская область,2019,7,20.20772,40.42665523009948
Самарская область,2019,8,17.64669,55.74961625794955
Самарская область,2019,9,11.665347,50.51141519708317
Самарская область,2019,10,8.675435,44.44354802840635
Самарская область,2019,11,-1.9503015,17.8041687789386
Самарская область,2019,12,-5.0432963,39.650877047856426
Самарская область,2020,1,-3.5660188,60.9819261633128
Самарская область,2020,2,-4.558014,43.55969276000588
Самарская область,2020,3,1.4990207,64.31637141331412
Самарская область,2020,4,6.279106,57.19837564675762
Самарская область,2020,5,14.789069,33.44969624322207
Самарская область,2020,6,18.115334,56.77171849147765
Самарская область,2020,7,24.235893,12.66065401323862
Самарская область,2020,8,18.844286,45.92230247105588
Самарская область,2020,9,13.5556555,32.557987960421805
Самарская область,2020,10,7.4372416,24.338347435657997
Самарская область,2020,11,-2.5270226,25.887741737088337
Самарская область,2020,12,-12.00318,20.94770450844659
Самарская область,2021,1,-9.7104225,50.46928653178783
Самарская область,2021,2,-14.268483,52.21272992229198
Самарская область,2021,3,-5.5416675,26.724213175991565
Самарская область,2021,4,7.2864265,36.461448815555784
Самарская область,2021,5,19.90919,24.31605073838518
Самарская область,2021,6,22.879732,52.82980781347798
Самарская область,2021,7,23.539806,19.86301377157673
Самарская область,2021,8,24.99445,1.7452968084730642
Самарская область,2021,9,11.904637,63.53151494116004
Самарская область,2021,10,6.382179,21.675802563035916
Самарская область,2021,11,-0.62550277,55.73295932067068
Самарская область,2021,12,-7.2050085,60.34893031711393
Самарская область,2022,1,-9.20011,62.2989526367914
Самарская область,2022,2,-3.7820666,58.7422907444909
Самарская область,2022,3,-5.1470537,42.922545751211054
Самарская область,2022,4,8.120585,47.269260934515344
Самарская область,2022,5,10.300384,80.51250484560995
Самарская область,2022,6,18.117455,65.8982090325897
Самарская область,2022,7,22.065138,40.977865535796845
Самарская область,2022,8,23.673615,0.9613651242062006
Самарская область,2022,9,13.79684,37.15349488311197
Самарская область,2022,10,6.8288236,29.43541974035657
Самарская область,2022,11,-1.0988818,39.86954415273799
Самарская область,2022,12,-8.018656,17.566079225772967
Самарская область,2023,1,-13.629468,15.776720535061695
Самарская область,2023,2,-7.6851425,22.87598824170818
Самарская область,2023,3,1.9393609,25.72408279908661
Самарская область,2023,4,9.414078,7.4949978959651204
Самарская область,2023,5,17.267014,12.190053176268977
Самарская область,2023,6,17.737074,24.461557928710103
Самарская область,2023,7,22.431759,22.41716400676322
Самарская область,2023,8,21.28268,10.096644333855266
Самарская область,2023,9,15.111778,13.469066162931622
Самарская область,2023,10,6.625435,53.06222256844724
Самарская область,2023,11,0.9497253,46.21548884298002
Самарская область,2023,12,-7.877939,32.87303709009678
Саратовская область,2007,1,-0.70903265,77.55841605550114
Саратовская область,2007,2,-9.86897,40.55151245604978
Саратовская область,2007,3,-0.6944778,20.909048219518038
Саратовская область,2007,4,6.7163677,53.23181508237334
Саратовская область,2007,5,16.784897,35.26883568889697
Саратовская область,2007,6,19.479364,55.23635262689035
Саратовская область,2007,7,21.729359,75.80823497321303
Саратовская область,2007,8,25.379684,15.927843265435095
Саратовская область,2007,9,15.757778,59.60483208732254
Саратовская область,2007,10,7.8487673,22.769129983767023
Саратовская область,2007,11,-2.8508708,53.33470359056686
Саратовская область,2007,12,-10.986613,26.407396968665203
Саратовская область,2008,1,-10.367987,48.94961636186011
Саратовская область,2008,2,-6.9129205,24.788252595874837
Саратовская область,2008,3,2.2871764,46.73692924222391
Саратовская область,2008,4,10.3057785,32.16181759652646
Саратовская область,2008,5,15.401673,30.921224544826
Саратовская область,2008,6,18.255762,60.609083616532736
Саратовская область,2008,7,21.907446,86.22744560488151
Саратовская область,2008,8,22.264252,15.752939427120307
Саратовская область,2008,9,13.6002,38.435705613122416
Саратовская область,2008,10,8.407617,25.056828604859927
Саратовская область,2008,11,2.3443806,32.09871889986269
Саратовская область,2008,12,-5.103243,9.238853047078456
Саратовская область,2009,1,-9.721502,27.473842977770072
Саратовская область,2009,2,-7.360403,24.962398503586126
Саратовская область,2009,3,-2.0379083,43.78430559925427
Саратовская область,2009,4,5.5602326,20.89022776708121
Саратовская область,2009,5,14.5945215,46.593826157621365
Саратовская область,2009,6,22.711384,25.946006980392323
Саратовская область,2009,7,23.860174,23.791916945261757
Саратовская область,2009,8,18.939636,54.09092947443631
Саратовская область,2009,9,16.564993,17.804835451507277
Саратовская область,2009,10,8.316769,40.613921931746546
Саратовская область,2009,11,0.2751098,16.633087387493887
Саратовская область,2009,12,-7.750457,45.82970909438856
Саратовская область,2010,1,-16.107655,65.05794557659769
Саратовская область,2010,2,-11.142282,55.290196299005245
Саратовская область,2010,3,-4.259594,42.172313861742865
Саратовская область,2010,4,6.399005,26.064133505817576
Саратовская область,2010,5,17.48386,24.589087060614165
Саратовская область,2010,6,24.24078,4.691152746545273
Саратовская область,2010,7,28.113434,12.461347049182056
Саратовская область,2010,8,26.460354,5.712343893089484
Саратовская область,2010,9,16.686922,26.479348607395547
Саратовская область,2010,10,4.873955,46.23960401864001
Саратовская область,2010,11,4.2967443,71.41343006222391
Саратовская область,2010,12,-2.79197,50.83217381039038
Саратовская область,2011,1,-9.960462,49.32643282326769
Саратовская область,2011,2,-15.502161,30.89509365806901
Саратовская область,2011,3,-6.122876,30.10777514492936
Саратовская область,2011,4,5.398512,31.64676683146227
Саратовская область,2011,5,15.721801,34.9222005466042
Саратовская область,2011,6,19.258585,50.48295318578323
Саратовская область,2011,7,26.332,23.11153634199459
Саратовская область,2011,8,21.404367,45.71978794770803
Саратовская область,2011,9,14.161585,89.26417651987003
Саратовская область,2011,10,7.2580256,43.6420159280574
Саратовская область,2011,11,-3.60924,45.31820095425178
Саратовская область,2011,12,-4.967198,53.54106767710646
Саратовская область,2012,1,-9.763103,44.16229559951226
Саратовская область,2012,2,-15.210566,42.29139730334282
Саратовская область,2012,3,-5.013583,55.8780929715491
Саратовская область,2012,4,11.715976,23.079828792929103
Саратовская область,2012,5,18.434448,17.907850749756438
Саратовская область,2012,6,22.413006,42.59797339280568
Саратовская область,2012,7,23.651325,32.50747287360121
Саратовская область,2012,8,22.647831,50.74003022174375
Саратовская область,2012,9,14.70197,30.27894112408435
Саратовская область,2012,10,9.360202,51.0396685439403
Саратовская область,2012,11,1.5796605,34.0014078884541
Саратовская область,2012,12,-6.953891,32.88051472510715
Саратовская область,2013,1,-9.270212,43.27372212778737
Саратовская область,2013,2,-6.630796,18.576985031503266
Саратовская область,2013,3,-3.871952,53.973381570615956
Саратовская область,2013,4,8.554576,34.62175723262257
Саратовская область,2013,5,18.845879,37.279941452088075
Саратовская область,2013,6,21.264685,47.268606531583515
Саратовская область,2013,7,21.785921,52.03211323398909
Саратовская область,2013,8,21.384644,45.76038222594521
Саратовская область,2013,9,13.333576,117.92901383242234
Саратовская область,2013,10,6.5442796,34.13682119760543
Саратовская область,2013,11,3.257708,29.122157135656014
Саратовская область,2013,12,-3.7291763,43.708695778027064
Саратовская область,2014,1,-10.620472,54.42964794487902
Саратовская область,2014,2,-10.232527,28.85560339972217
Саратовская область,2014,3,-1.3433386,41.23150225592974
Саратовская область,2014,4,6.2363925,34.16521831365676
Саратовская область,2014,5,18.633362,26.906568161355956
Саратовская область,2014,6,19.393053,61.165192928650114
Саратовская область,2014,7,22.059444,10.659502965139987
Саратовская область,2014,8,23.558218,28.779519539412004
Саратовская область,2014,9,14.852653,9.989261881521065
Саратовская область,2014,10,5.097907,25.356697339741412
Саратовская область,2014,11,-2.544064,16.538102054372317
Саратовская область,2014,12,-5.557699,67.14692952284221
Саратовская область,2015,1,-9.536841,40.43615325851791
Саратовская область,2015,2,-6.6698956,25.108506305842084
Саратовская область,2015,3,-2.4886773,6.884755352280954
Саратовская область,2015,4,7.13396,47.75426796074118
Саратовская область,2015,5,16.721758,43.79346476150691
Саратовская область,2015,6,24.077354,20.2534965961989
Саратовская область,2015,7,22.017555,43.33073570457206
Саратовская область,2015,8,20.265913,14.403074044660077
Саратовская область,2015,9,18.317635,14.981161613148533
Саратовская область,2015,10,4.619307,60.401822821378346
Саратовская область,2015,11,1.2303078,91.81114439120884
Саратовская область,2015,12,-1.6901882,54.34218513600494
Саратовская область,2016,1,-9.717536,68.0669838231154
Саратовская область,2016,2,-2.163029,56.282524189896094
Саратовская область,2016,3,1.3172381,41.11937950389491
Саратовская область,2016,4,9.867253,56.386331968796746
Саратовская область,2016,5,15.796388,60.776417086263166
