region,year,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10
"Субсидии на грантовую поддержку местных инициатив граждан, проживающих в сельской местности",2019,72.0,,72.0,60.0,34.0,,,,,
Субсидии на грантовую поддержку сельскохозяйственных потребительских кооперативов для развития материально-технической базы,2016,76.0,8.0,76.0,69.0,62.0,,,,,
Субсидии на грантовую поддержку сельскохозяйственных потребительских кооперативов для развития материально-технической базы,2017,76.0,8.0,76.0,69.0,62.0,,,,,
Субсидии на грантовую поддержку сельскохозяйственных потребительских кооперативов для развития материально-технической базы,2018,76.0,8.0,76.0,69.0,62.0,,,,,
Субсидии на грантовую поддержку сельскохозяйственных потребительских кооперативов для развития материально-технической базы,2019,76.0,8.0,76.0,69.0,62.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химизации,2016,51.0,,51.0,42.0,41.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химизации,2017,51.0,,51.0,42.0,41.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химизации,2018,51.0,,51.0,42.0,41.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химизации,2019,51.0,,51.0,42.0,41.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химической защиты растений (рапс),2016,48.0,,48.0,39.0,36.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химической защиты растений (рапс),2017,48.0,,48.0,39.0,36.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химической защиты растений (рапс),2018,48.0,,48.0,39.0,36.0,,,,,
Субсидии на компенсацию затрат на приобретение средств химической защиты растений (рапс),2019,48.0,,48.0,39.0,36.0,,,,,
Субсидии на комплексную компактную застройку,2016,71.0,,71.0,55.0,223.0,,,,,
Субсидии на комплексную компактную застройку,2017,71.0,,71.0,55.0,223.0,,,,,
Субсидии на комплексную компактную застройку,2018,71.0,,71.0,55.0,223.0,,,,,
Субсидии на комплексную компактную застройку,2019,71.0,,71.0,55.0,223.0,,,,,
Субсидии на консультационную помощь,2016,73.0,5.0,73.0,56.0,45.0,,,,,
Субсидии на консультационную помощь,2017,73.0,5.0,73.0,56.0,45.0,,,,,
Субсидии на консультационную помощь,2018,73.0,5.0,73.0,56.0,45.0,,,,,
Субсидии на консультационную помощь,2019,73.0,5.0,73.0,56.0,45.0,,,,,
"Субсидии на обеспечение жильем граждан, проживающих и работающих в сельской местности, и на обеспечение жильем молодых семей и молодых специалистов, проживающих и работающих в сельской местности",2016,65.0,,65.0,49.0,221.0,,,,,
"Субсидии на обеспечение жильем граждан, проживающих и работающих в сельской местности, и на обеспечение жильем молодых семей и молодых специалистов, проживающих и работающих в сельской местности",2017,65.0,,65.0,49.0,221.0,,,,,
"Субсидии на обеспечение жильем граждан, проживающих и работающих в сельской местности, и на обеспечение жильем молодых семей и молодых специалистов, проживающих и работающих в сельской местности",2018,65.0,,65.0,49.0,221.0,,,,,
"Субсидии на обеспечение жильем граждан, проживающих и работающих в сельской местности, и на обеспечение жильем молодых семей и молодых специалистов, проживающих и работающих в сельской местности",2019,65.0,,65.0,49.0,221.0,,,,,
Субсидии на оказание несвязанной поддержки сельскохозяйственным товаропроизводителям в области растениеводства,2016,46.0,,46.0,37.0,7.0,,,,,
Субсидии на оказание несвязанной поддержки сельскохозяйственным товаропроизводителям в области растениеводства,2017,46.0,,46.0,37.0,7.0,,,,,
Субсидии на оказание несвязанной поддержки сельскохозяйственным товаропроизводителям в области растениеводства,2018,46.0,,46.0,37.0,7.0,,,,,
Субсидии на оказание несвязанной поддержки сельскохозяйственным товаропроизводителям в области растениеводства,2019,46.0,,46.0,37.0,7.0,,,,,
Субсидии на поддержку начинающих фермеров,2016,74.0,6.0,74.0,57.0,24.0,,,,,
Субсидии на поддержку начинающих фермеров,2017,74.0,6.0,74.0,57.0,24.0,,,,,
Субсидии на поддержку начинающих фермеров,2018,74.0,6.0,74.0,57.0,24.0,,,,,
Субсидии на поддержку начинающих фермеров,2019,74.0,6.0,74.0,57.0,24.0,,,,,
Субсидии на поддержку племенного животноводства,2016,28.0,,28.0,22.0,8.0,,,,,
Субсидии на поддержку племенного животноводства,2017,28.0,,28.0,22.0,8.0,,,,,
Субсидии на поддержку племенного животноводства,2018,28.0,,28.0,22.0,8.0,,,,,
Субсидии на поддержку племенного животноводства,2019,28.0,,28.0,22.0,8.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота молочного направления,2016,31.0,,31.0,78.0,71.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота молочного направления,2017,31.0,,31.0,78.0,71.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота молочного направления,2018,31.0,,31.0,78.0,71.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота молочного направления,2019,31.0,,31.0,78.0,71.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясного направления,2016,30.0,,30.0,23.0,9.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясного направления,2017,30.0,,30.0,23.0,9.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясного направления,2018,30.0,,30.0,23.0,9.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясного направления,2019,30.0,,30.0,23.0,9.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясных пород и их помесей,2016,29.0,,29.0,77.0,70.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясных пород и их помесей,2017,29.0,,29.0,77.0,70.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясных пород и их помесей,2018,29.0,,29.0,77.0,70.0,,,,,
Субсидии на поддержку племенного крупного рогатого скота мясных пород и их помесей,2019,29.0,,29.0,77.0,70.0,,,,,
Субсидии на поддержку производства льна и конопли,2016,47.0,,47.0,38.0,40.0,,,,,
Субсидии на поддержку производства льна и конопли,2017,47.0,,47.0,38.0,40.0,,,,,
Субсидии на поддержку производства льна и конопли,2018,47.0,,47.0,38.0,40.0,,,,,
Субсидии на поддержку производства льна и конопли,2019,47.0,,47.0,38.0,40.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области животноводства,2016,53.0,,53.0,44.0,16.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области животноводства,2017,53.0,,53.0,44.0,16.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области животноводства,2018,53.0,,53.0,44.0,16.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области животноводства,2019,53.0,,53.0,44.0,16.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области растениеводства,2016,52.0,,52.0,43.0,15.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области растениеводства,2017,52.0,,52.0,43.0,15.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области растениеводства,2018,52.0,,52.0,43.0,15.0,,,,,
Субсидии на поддержку экономически значимых региональных программ в области растениеводства,2019,52.0,,52.0,43.0,15.0,,,,,
Субсидии на поддержку экономически значимых региональных программ по развитию мясного скотоводства,2016,54.0,,54.0,45.0,17.0,,,,,
Субсидии на поддержку экономически значимых региональных программ по развитию мясного скотоводства,2017,54.0,,54.0,45.0,17.0,,,,,
Субсидии на поддержку экономически значимых региональных программ по развитию мясного скотоводства,2018,54.0,,54.0,45.0,17.0,,,,,
Субсидии на поддержку экономически значимых региональных программ по развитию мясного скотоводства,2019,54.0,,54.0,45.0,17.0,,,,,
Субсидии на поддержку элитного семеноводства,2016,40.0,,40.0,31.0,1.0,,,,,
Субсидии на поддержку элитного семеноводства,2017,40.0,,40.0,31.0,1.0,,,,,
Субсидии на поддержку элитного семеноводства,2018,40.0,,40.0,31.0,1.0,,,,,
Субсидии на поддержку элитного семеноводства,2019,40.0,,40.0,31.0,1.0,,,,,
Субсидии на производство продукции растениеводства на низкопродуктивной пашне в районах Крайнего Севера и приравненных к ним местностях,2016,45.0,,45.0,36.0,6.0,,,,,
Субсидии на производство продукции растениеводства на низкопродуктивной пашне в районах Крайнего Севера и приравненных к ним местностях,2017,45.0,,45.0,36.0,6.0,,,,,
Субсидии на производство продукции растениеводства на низкопродуктивной пашне в районах Крайнего Севера и приравненных к ним местностях,2018,45.0,,45.0,36.0,6.0,,,,,
Субсидии на производство продукции растениеводства на низкопродуктивной пашне в районах Крайнего Севера и приравненных к ним местностях,2019,45.0,,45.0,36.0,6.0,,,,,
Субсидии на развитие семейных животноводческих ферм,2016,75.0,7.0,75.0,58.0,25.0,,,,,
Субсидии на развитие семейных животноводческих ферм,2017,75.0,7.0,75.0,58.0,25.0,,,,,
Субсидии на развитие семейных животноводческих ферм,2018,75.0,7.0,75.0,58.0,25.0,,,,,
Субсидии на развитие семейных животноводческих ферм,2019,75.0,7.0,75.0,58.0,25.0,,,,,
Тамбовская область,2016,204000000221.0,7202.1287,209414912.2141,215782639.670886,43710223.334888,172080468.756286,33241437.66618,172462918.2453364,205317552.16289338,41862421.98771518
Тамбовская область,2017,204000000170.0,6319.6592,3228665328.6621,1961738786.916846,1608433663.8561108,353312246.919746,1608430506.0834444,3234.7406628900003,1961738792.5382905,1608433663.398941
Тамбовская область,2018,204000000204.0,5758887051.0,5950279000.0,7604492132.330001,10071788011.21,3920748353.3300004,7096648582.21,2990466112.18,7614302949.2300005,10065060609.32
Тамбовская область,2019,204000000204.0,4369.3979,2770921633.7138143,104847649.85972667,95413658.00617379,9440102.37992668,95410893.63169725,36606.76867443,104847873.19813728,95414283.49837331
Тамбовская область,2020,204000000238.0,4275.0646,4677045527.5474,500590799.3516475,455541661.123724,545644151.9118475,911072636.1896216,545643804.8631794,911072491.3609402,45058585.48585517
Тамбовская область,2021,68000000323.0,5247.96432,3301.8461100000004,4979.83632028,8256.37066927,3583.1018762800004,5055.8859675,3257.6379835600005,5012.78343066,7618.8135383
Тамбовская область,2022,68000000306.0,3807.908,2429.6946,4046.2308442900003,6308.19054723,2707.74350546,3902.51239498,2422.9158662099994,4059.5354715600006,6308.19019253
Тамбовская область,2023,340.0,9269.8261,0.0,9625.048233439999,9175.029443689999,450.01878975,9175.02897894,41.02394024,9625.047757999999,9175.02897894
Тамбовская область,2024,289.0,5883.547,0.0,6277.0141694,5776.4951,500.51906940000003,5776.4913175,11.460508389999998,6277.010141920001,5776.4913175
Тверская область,2016,84000000234.0,2944.4388,9076949.817,60088951.6948,32813676.661,27278411.073,32523284.2064094,2842498.4366695904,59555583.99736553,32652745.13946888
Тверская область,2017,84000000180.0,5576.633999999999,2784617184.6144,1259117851.8954,1196164785.9232,62958913.8758,1196162064.7762647,2782.9090474799996,1259117832.42574,1196164770.9296353
Тверская область,2018,84000000216.0,3108640954.0,3138934400.0,4202847171.43,5449621723.809999,2126335890.4299998,3855230903.87,1584915722.56,4203465541.9599996,5409451326.0
Тверская область,2019,84000000216.0,2507.4156000000003,1365774503.0186,161553091.0679,135706105.6209,25849890.51859428,135294796.7630131,1278.0212944900002,161065033.37948328,135296154.55582285
Тверская область,2020,84000000252.0,2234.1956999999998,2229080693.3497,170110115.542337,142894646.033934,197328006.812737,281028213.7190853,191666326.44574556,276272558.72325253,26314226.76429219
Тверская область,2021,28000000342.0,1891.1636,1266.6514,1757.4651849999998,2886.345864,1464.2437150000003,1644.99160347,1223.39533458,1745.71284152,2566.49846351
Тверская область,2022,28000000324.0,1465.7564,836.3273999999999,1606.6243034299998,2370.64520609,995.1995534000002,1535.02927825,847.41924521,1614.91999314,2370.25043781
Тверская область,2023,360.0,3206.5657999999994,0.0,3495.939644,3172.1800999999996,323.75954399999995,3162.1054170899997,0.85661163,3484.08722828,3162.1054170899997
Тверская область,2024,306.0,2585.7763999999997,0.0,2849.1885036199997,2492.1501,357.03840362,2262.3299556,1.71168031,2600.8019627199997,2262.32924997
Томская область,2016,207000001090.0,1513.6144,5505665.4847,81702912.40277816,55172990.69998908,26531914.87507816,51921225.41047008,608024.5886868,78451798.29461253,51958884.15561754
Томская область,2017,207000000840.0,1565.7368000000001,683730383.7297,228713451.31692618,217278205.11895087,11437019.30982618,217277594.38924974,5923008.71412244,228713458.4155003,217278205.10566682
Томская область,2018,207000000984.0,1238962046.0,1318318000.0,1600477438.5500002,2142094590.36,931243989.5500001,1473674028.73,690382821.66,1643292963.67,2121677108.87
Томская область,2019,207000000984.0,1188.4513,621747948.3311964,87398560.63679045,72541434.1477362,14858539.93259046,72540846.8813398,634.32381565,87398611.7328025,72541583.69323981
Томская область,2020,207000001148.0,1785.1965,1929143851.6998,248666787.9560651,206394889.77449074,290939843.32176507,412785883.6087224,290939613.8437475,412785897.97697866,42275490.67268498
Томская область,2021,69000001558.0,1698.35454,1048.83577,1636.2801608399998,2502.0936093299997,1115.4433876899998,1561.09044887,1019.14707419,1675.43815151,2449.80484063
Томская область,2022,69000001476.0,1400.7594,873.583,1301.3149443799998,2045.30761811,900.85324777,1252.5146758199999,797.23262841,1304.97510883,2042.04584847
Томская область,2023,1640.0,2059.0483,0.0,1976.65986626,1803.50215048,173.15771578000002,1803.50098796,62.73931232,1976.6585863799999,1803.50098796
Томская область,2024,1394.0,1780.3142,0.0,1880.8417422799998,1696.787,184.05474228,1691.56860914,26.84381392,1874.8000271900003,1691.52613944
Тульская область,2016,210000000247.0,2104.6662,36495076.95926503,39249463.80046503,25949954.6875,13302091.827,2119869.497029,33380753.13216509,15420436.41863091,22835608.91653687
Тульская область,2017,210000000190.0,2306.148,1136253336.2522,561976344.396902,505274805.520651,56703931.50110202,505273735.2203711,1135.7202881599999,561976340.6678501,505274787.4921434
Тульская область,2018,210000000228.0,2038253357.0,2056040200.0,2949709653.65,3584361930.34,1751994076.65,2511389187.62,1014141238.3499999,2898012385.26,3506749251.08
Тульская область,2019,210000000228.0,1828.9293,1088461606.0199,231591596.48512983,169063198.91530785,62531007.71419695,169062026.2934425,4069394.3265011497,231591709.37466314,169063392.86370367
Тульская область,2020,210000000266.0,3749.7314,3719783754.2023,378072209.5192048,275996016.7712066,480149863.55890477,551983617.0554615,480149311.8289392,551983639.068867,102083872.1845624
Тульская область,2021,70000000361.0,2721.17364,1533.37387,2760.45567877,3920.9416056699997,1862.9340672399999,2532.73728452,1404.7492161799998,2771.53886779,3785.0280086
Тульская область,2022,70000000342.0,2657.5126,1696.5007,3153.69340451,4567.41231031,2222.6316124000004,2889.96280108,1691.1496009800003,3161.6812866600003,4536.768583800001
Тульская область,2023,380.0,5122.9006,0.0,5929.298782950001,5052.44466562,876.85411733,5052.44302491,32.28484682,5929.29509613,5052.44302491
Тульская область,2024,323.0,3593.1909999999993,0.0,3973.9103273700002,2946.1393999999996,1027.77092737,2946.08477137,33.91328451,3973.83556008,2946.08477137
Тюменская область,2016,213000000882.0,3387.0099999999998,1301002242.2539,37780202.915122,25189133.511461,12595960.159022,58100855.35525153,1649.70453243,37780173.10097637,58102477.74564205
Тюменская область,2017,213000000680.0,3304.5572,1587475887.4743,1143452440.591292,845007900.593546,298453029.508392,756974950.0932482,1524.1621928,1026802798.7787249,756976339.1501962
Тюменская область,2018,213000000816.0,3099840102.0,3111682000.0,7614939298.0,6934223414.0,6070940398.0,5078122897.0199995,1427236446.73,6994110336.24,6313866369.21
Тюменская область,2019,213000000816.0,1516.8894,727505737.2244,772714347.851223,158093666.32535198,614626392.587266,158092464.97923958,83482.43662504,772714163.7728237,158092841.44634235
Тюменская область,2020,213000000952.0,1723.0928,1521680444.2047,624718635.4671953,129583073.28917335,1119856453.3676953,256637252.60136998,1107695347.6676955,254114551.90857166,485504944.293039
Тюменская область,2021,71000001292.0,1643.4172,1017.4634000000001,4461.273467799999,4023.7268264,4153.5162518,3011.3738831499995,999.18024858,4454.07794534,3672.43828467
Тюменская область,2022,71000001224.0,1171.6152,645.2515,3516.4144503699995,2806.5343194599996,3144.16007564,2247.55129615,580.3013634700001,3526.1347312400003,2804.5786452800003
Тюменская область,2023,1360.0,3462.9273,0.0,8987.788437860001,3381.68368729,5606.104750570001,3380.5262544,18.32106492,8977.973000650001,3380.34441928
Тюменская область,2024,1156.0,1080.1456999999998,0.0,3021.4921144400005,945.1642999999999,2076.3278144399997,945.0326611099999,63.81750641000001,3021.08064182,945.0326610799999
УРАЛЬСКИЙ Ф.О.,2016,979.0,14134.7755,1361573392.8914,48225991.3569336,8070860.7535168,543214687.9688336,331601227.1456375,249541482.32770777,338850152.89920366,38802167.17790306
УРАЛЬСКИЙ Ф.О.,2017,721.0,11724.0786,5938788940.514,20096.78107786,22112.44576496,3096468674.737478,2507474977.1902604,589001049.7622015,2410238809.5716305,21780.698192580003
УРАЛЬСКИЙ Ф.О.,2018,851.0,12450087556.0,12685541400.0,20993151633.489998,23256482874.35,15544917103.14,17126913097.5,6457985357.87,20982185555.239998,22627090909.8
УРАЛЬСКИЙ Ф.О.,2019,851.0,7136.4375,4196666131.3403783,13892.49911402,15608.303975030001,1602107920.842357,830562877.2742381,771548452.6855307,830149487.1186795,8794432.464770619
УРАЛЬСКИЙ Ф.О.,2020,1012.0,8374.1683,4395982152.0769,10427.95203384,18011.188933139998,1913025495.4810338,1174082371.5868707,738950435.4736016,1171559379.037579,13894.877747409999
УРАЛЬСКИЙ Ф.О.,2021,1269.0,9407.2929,5481.883999999999,13757.24151022,16866.06483509,10315.75779098,11240.618167839999,5146.86678234,13485.92706422,15837.76224036
УРАЛЬСКИЙ Ф.О.,2022,1204.0,6674.9785,4081.4655999999995,10629.38637825,12568.90187684,8260.053380680001,8661.58104969,4095.7125857899996,10732.878831490001,12550.78659475
УРАЛЬСКИЙ Ф.О.,2023,1300.0,16339.140000000001,0.0,25225.41884629,15929.95569335,9295.463152940001,15919.18341788,149.06074470000001,25205.557706300002,15919.00158276
УРАЛЬСКИЙ Ф.О.,2024,1105.0,10531.8042,0.0,14656.37918607,9619.775099999999,5036.60408607,9617.47997303,233.38549418,14652.781825089998,9617.47995989
Удмуртская Республика,2016,282000000713.0,2986.9685,44562554.4287,217813831.793822,85553708.032911,132263662.254022,83252246.2856394,46942975.71288471,215513828.77293608,85553696.31426647
Удмуртская Республика,2017,282000000550.0,2396.4492,1167729967.7288,75958344.61935,60768269.263075,15196283.89895,53876561.32708452,1160.7105663699997,67345078.76883505,53877640.19524588
Удмуртская Республика,2018,282000000660.0,2562409763.0,2686931600.0,3216077112.14,4264535890.02,1952133312.1399999,2858043792.41,1342538798.29,3169010978.4800005,4161022421.43
Удмуртская Республика,2019,282000000660.0,2326.2391,1366900822.3092,253353245.57731417,205217590.31152815,48140453.34082389,205214249.50114936,687476.9166357401,253350911.0968138,205215894.52919978
Удмуртская Республика,2020,282000000770.0,3328.477,3833504835.9114,441235783.28741956,357404198.0757423,525070173.22511953,714524056.2708774,524728779.81209993,714247892.9125435,83774216.67144229
Удмуртская Республика,2021,94000001045.0,4163.1987,2391.0907,4609.27604918,6688.9348079,2940.84255804,4328.25654625,2361.14421423,4610.39246751,6664.80620772
Удмуртская Республика,2022,94000000990.0,3460.5459,2280.8695000000002,3836.18329163,5850.85260706,2721.8674621800005,3617.57817418,2261.1781315300004,3853.17118807,5845.57361961
Удмуртская Республика,2023,1100.0,8135.9606,0.0,8995.03813295,8058.63820736,936.3999255900001,8058.30248128,64.46931293,8994.6317408,8058.30248128
Удмуртская Республика,2024,935.0,7239.2086,0.0,7973.417773719999,7015.8259,957.59187372,7015.70819638,65.16446488,7973.27247254,7015.70819638
Ульяновская область,2016,219000000830.0,1816.5316000000003,89587776.0023,101535170.1588,13431312.5811,88105919.6295,8951012.910012,89651705.58624272,97055743.12652557,13431108.433767
Ульяновская область,2017,219000000640.0,1394.4701,673569473.5688,82152443.2677,55652974.3365,26504818.3664,48526300.38685847,662.6826507400001,71635437.40093395,48526869.211156346
Ульяновская область,2018,219000000768.0,1365423490.0,1475418000.0,1747952529.6599998,2366084488.0,1111738229.6599998,1616163818.62,750839942.6,1751837285.58,2345543112.55
Ульяновская область,2019,219000000768.0,1018.3367000000001,557042946.998076,156607633.8083699,128418818.5554039,28191867.6943715,128396711.88210303,561.55918634,155852183.07709807,127848040.8353635
Ульяновская область,2020,219000000896.0,1588.9808,1631771493.9396,224979161.43559882,184484246.25894806,265475134.2740988,367069417.85004234,263163270.3847629,365173889.68977183,40082001.089298785
Ульяновская область,2021,73000001216.0,1924.16,1058.0674000000001,1974.12622727,2861.495907,1227.17784627,1765.6232170100002,976.8385529600001,1870.5890976599999,2689.4292439
Ульяновская область,2022,73000001152.0,2444.2436,1461.551,2599.65378105,3876.55983312,1684.2356920500001,2467.30325326,1447.5880850099998,2620.4983836,3868.75119784
Ульяновская область,2023,1280.0,3845.999,0.0,4080.16942932,3720.86981,359.29961932,3720.5136609799997,9.57910105,4079.74899832,3720.5135937799996
Ульяновская область,2024,1088.0,3429.8967,0.0,3797.36751561,3321.23936,476.12815560999996,3294.0157506900005,24.1711489,3763.26281836,3293.95941275
"ФЦП ""Развитие мелиорации земель сельскохозяйственного назначения России на 2014 - 2020 годы""",2016,62.0,3.0,62.0,61.0,53.0,,,,,
"ФЦП ""Развитие мелиорации земель сельскохозяйственного назначения России на 2014 - 2020 годы""",2017,62.0,3.0,62.0,61.0,53.0,,,,,
"ФЦП ""Развитие мелиорации земель сельскохозяйственного назначения России на 2014 - 2020 годы""",2018,62.0,3.0,62.0,61.0,53.0,,,,,
"ФЦП ""Развитие мелиорации земель сельскохозяйственного назначения России на 2014 - 2020 годы""",2019,62.0,3.0,62.0,61.0,53.0,,,,,
Хабаровский край,2016,24000001155.0,591.3885,807169.4899,16613106.8205,6629045.6944,9984649.9219,6528872.86078136,167.81804068,16233322.78648944,6529013.79166856
Хабаровский край,2017,24000000890.0,516.1524,135640835.6407,14747023.993486641,14009772.42859332,741315.4817866399,13768293.74908434,130.57983067,14492893.44334029,13768344.32404706
Хабаровский край,2018,24000001068.0,312627865.0,372042400.0,384531745.18,546332215.1800001,257373545.18,356194847.57,194050271.08999997,389804875.39,539527244.9300001
Хабаровский край,2019,24000001068.0,762.3393000000001,429467432.07723,12107779.42247,10170981.20943,1939416.69653068,10167412.32207776,98233.21686988001,12103984.37906363,10167839.196384951
Хабаровский край,2020,24000001246.0,940.2851,960613143.2598,75831196.82171,63698842.10489,87964001.69241,127379957.38002482,87944922.6361758,127364061.50265123,12130925.29447543
Хабаровский край,2021,8000001691.0,718.6267,476.5939,772.008006,1253.439302,626.151246,624.71533775,377.44746354,642.68662127,994.85748425
Хабаровский край,2022,8000001602.0,595.8732,377.46819999999997,482.7091,715.8567899999999,359.209,460.08083315,306.89308871000003,509.20576841999997,715.85506924
Хабаровский край,2023,1780.0,990.4558999999999,0.0,1093.49859494,962.8506600000001,130.64793494,962.84357785,15.618874559999997,1093.48984997,962.84357415
Хабаровский край,2024,1513.0,1503.7994999999999,0.0,1739.5579002000002,1482.6078260000002,256.9500742,1482.60308332,4.944716919999999,1739.55276073,1482.6030833
Ханты-Мансийский АО,2016,71100000000.0,69.0,,284837.0,206300.0,78537.0,206281.0,,284817.53,206281.0
Ханты-Мансийский АО,2017,71100000069.0,69.0,30735500.0,10836825.3,7502400.0,3338133.3,7502479.0,,10836825.3,7502400.0
Ханты-Мансийский АО,2018,71100000069.0,69.0,32568100.0,6666666.67,2000000.0,4666666.67,2000078.99,0.0,6666666.66,1999999.99
Ханты-Мансийский АО,2019,71100000069.0,69.0,32076400.0,,,1708.0,79.0,,,
Ханты-Мансийский АО,2020,142200000000.0,138.0,65578400.0,26679700.0,8003900.0,45355500.0,16007800.0,45355500.0,16007800.0,18675800.0
Херсонская область,2024,1649.0,157.38029999999998,0.0,117.27576,116.10300000000001,1.17276,116.10290477999999,0.0,117.27566382,116.10290477999999
ЦЕНТРАЛЬНЫЙ Ф.О.,2016,146.0,107073.38625000001,10392963433.796616,1021687174.6779724,84339053.26685144,2015046279.8195176,824184959.0751612,1268887737.4363456,1761311310.7360654,78381009.36333466
ЦЕНТРАЛЬНЫЙ Ф.О.,2017,138.0,105670.2569,53599990802.0334,117577.00856617001,165849.99677365998,31926801747.14127,28936659910.74048,2990242119.791564,28936157211.688084,1922353.97679155
ЦЕНТРАЛЬНЫЙ Ф.О.,2018,142.0,103397665408.0,104641711200.0,119982180478.08998,164169890936.43,84189457622.18,124315262264.47,55242217965.38999,132892464673.56,163651565912.47
ЦЕНТРАЛЬНЫЙ Ф.О.,2019,142.0,77085.5311,44352285067.75677,97922.51165281999,130539.79288140999,2644556312.218362,2006066955.7654374,638552604.0965419,2005673494.2712443,19220094.544592995
ЦЕНТРАЛЬНЫЙ Ф.О.,2020,118.0,77094.4005,40099960045.9825,60093.01107153,126029.53511842,6950613987.598071,5656391976.449417,1294275354.2138765,5647934984.969881,98071.98271669
ЦЕНТРАЛЬНЫЙ Ф.О.,2021,68.0,88630.51508,61206.18064,77196.40919587002,132675.57631189,66156.42034420998,74278.44054633999,58083.9709659,77089.75221903,117740.86437177
ЦЕНТРАЛЬНЫЙ Ф.О.,2022,66.0,71174.98995000002,42601.383949999996,78620.10937487999,116936.68194325002,50274.82346444001,74875.70237946999,42878.323451870005,79193.7580149,116830.82679141001
ЦЕНТРАЛЬНЫЙ Ф.О.,2023,40.0,131403.48330000002,0.0,150796.27413948,130509.81944814001,20286.454691339997,130476.22300660999,1247.6066275800001,150758.97453136,130476.22275614002
ЦЕНТРАЛЬНЫЙ Ф.О.,2024,34.0,100216.6202,0.0,112955.00800134,95223.9956,17731.01240134,94863.20706697,1125.02935711,112558.26455483,94863.20626567998
Челябинская область,2016,225000000921.0,6419.7636,3126.9806,272422643.31444,189840003.01962,82589761.53144,189836876.03888,3138.5996053999997,272422643.70763975,189839997.49508
Челябинская область,2017,225000000710.0,4871.7225,2351565651.5633,1529532300.7935443,1329534080.808602,200007300.63434422,1329531809.2424173,2360.18074392,1529532307.0234625,1329534080.7394567
Челябинская область,2018,225000000852.0,4429764511.0,4475600800.0,6219194360.45,7773886520.83,3583249360.45,5536086113.43,2257857761.4500003,6239251639.6,7773886370.43
Челябинская область,2019,225000000852.0,2815.8862,1577954581.1386,308493246.330342,249881181.178371,58617528.396542,249462373.42122608,6279745.99801877,307978299.56744075,249464332.92447662
Челябинская область,2020,225000000994.0,2728.5908,2655915670.1091,408387919.2416125,330796799.2506226,485981515.5697125,661587029.371949,485980984.1408709,661586933.7016681,77596857.41674453
Челябинская область,2021,75000001349.0,2785.6136,1495.8214999999998,2955.62533054,4230.7024655,1848.4556757100002,2684.41147847,1384.4938371399999,2848.3964874,3965.4269105199996
Челябинская область,2022,75000001278.0,1846.5257,1027.4527,2119.22039255,2928.43334845,1414.2712221600002,1948.61242595,1005.8729498700001,2139.24548168,2928.4328651700002
Челябинская область,2023,1420.0,3173.5928,0.0,3849.1361670300003,3124.21090606,724.92526097,3124.2042275500003,20.090426800000003,3849.12703654,3124.2042275500003
Челябинская область,2024,1207.0,2382.6831,0.0,2961.2140271100006,2306.2707,654.9433271099999,2305.7247562499997,36.80722919,2960.5229640899997,2305.72474317
Чеченская Республика,2016,288000000622.0,2800.5248,1430.8899999999999,2861.002256,4223.663528,1633.367456,2792.773528,1430.8899999999999,2861.002256,4223.663528
Чеченская Республика,2017,288000000480.0,7368.524399999999,3717094117.0904,723975860.93112,687780973.31436,36206303.49712,687777337.223958,3717.0903980499997,723975851.4572508,687780973.3105962
Чеченская Республика,2018,288000000576.0,3474089242.0,4206139000.0,3161771446.94,5839592600.84,2278504446.94,3736468186.2799997,2109847185.41,3817663612.94,5826218881.68
Чеченская Республика,2019,288000000576.0,2919.0248,1820423773.60436,40575249.2327396,38547756.8341748,2033044.6291396,38546011.21836281,1428790.32061053,40575335.685195856,38548424.17897218
Чеченская Республика,2020,288000000672.0,2959.1656000000003,3098718301.7887,365894285.02884954,347601781.5127341,384188724.0825496,695056946.8061081,384041224.3125656,694916945.9401942,18291125.55305931
